year,Country Name,value,Country Code,Indicator Name,Indicator Code
2013,Eritrea,151.20000000000005,ERI,Mixed migration to Denmark,ETH.TO.DNK
2013,Eritrea,13825.400000000001,ERI,Mixed migration to Italy,ETH.TO.ITA
2013,Eritrea,0.0,ERI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Eritrea,167.4000000000001,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2013,Eritrea,13574.599999999999,ERI,Mixed migration to Sweden,ETH.TO.SWE
2013,Eritrea,10810.0,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Ethiopia,131.4000000000001,ETH,Mixed migration to Denmark,ETH.TO.DNK
2013,Ethiopia,2439.0,ETH,Mixed migration to Italy,ETH.TO.ITA
2013,Ethiopia,59995.600000000006,ETH,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Ethiopia,8099.799999999999,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2013,Ethiopia,1515.2000000000007,ETH,Mixed migration to Sweden,ETH.TO.SWE
2013,Ethiopia,1267.0,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Kenya,66.59999999999991,KEN,Mixed migration to Denmark,ETH.TO.DNK
2013,Kenya,97.19999999999982,KEN,Mixed migration to Italy,ETH.TO.ITA
2013,Kenya,2654.800000000003,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2013,Kenya,393.60000000000036,KEN,Mixed migration to Sweden,ETH.TO.SWE
2013,Kenya,423.0,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Madagascar,9.0,MDG,Mixed migration to Italy,ETH.TO.ITA
2013,Madagascar,62.200000000000045,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2013,Madagascar,7.800000000000011,MDG,Mixed migration to Sweden,ETH.TO.SWE
2013,Malawi,2.0,MWI,Mixed migration to Italy,ETH.TO.ITA
2013,Malawi,12736.200000000012,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2013,Malawi,369.0,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Mauritius,2.400000000001455,MUS,Mixed migration to Italy,ETH.TO.ITA
2013,Mauritius,92.0,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Mozambique,1.0,MOZ,Mixed migration to Italy,ETH.TO.ITA
2013,Mozambique,16586.800000000047,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2013,Mozambique,4.7999999999999545,MOZ,Mixed migration to Sweden,ETH.TO.SWE
2013,Mozambique,7.0,MOZ,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Rwanda,45.200000000000045,RWA,Mixed migration to Denmark,ETH.TO.DNK
2013,Rwanda,19.0,RWA,Mixed migration to Italy,ETH.TO.ITA
2013,Rwanda,959.7999999999993,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2013,Rwanda,90.79999999999995,RWA,Mixed migration to Sweden,ETH.TO.SWE
2013,Rwanda,254.0,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Seychelles,1.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Somalia,1288.7999999999993,SOM,Mixed migration to Denmark,ETH.TO.DNK
2013,Somalia,12199.400000000001,SOM,Mixed migration to Italy,ETH.TO.ITA
2013,Somalia,11064.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Somalia,6293.4000000000015,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2013,Somalia,27807.199999999997,SOM,Mixed migration to Sweden,ETH.TO.SWE
2013,Somalia,14853.200000000012,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2013,South Sudan,55.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2013,South Sudan,1.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2013,South Sudan,1.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Uganda,74.19999999999982,UGA,Mixed migration to Denmark,ETH.TO.DNK
2013,Uganda,37.0,UGA,Mixed migration to Italy,ETH.TO.ITA
2013,Uganda,1.0,UGA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Uganda,2323.3999999999996,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2013,Uganda,801.8000000000002,UGA,Mixed migration to Sweden,ETH.TO.SWE
2013,Uganda,1560.6000000000058,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Zambia,19.40000000000009,ZMB,Mixed migration to Denmark,ETH.TO.DNK
2013,Zambia,8067.600000000006,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2013,Zambia,30.399999999999977,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2013,Zambia,71.0,ZMB,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Zimbabwe,28.200000000000045,ZWE,Mixed migration to Denmark,ETH.TO.DNK
2013,Zimbabwe,26.0,ZWE,Mixed migration to Italy,ETH.TO.ITA
2013,Zimbabwe,67288.0,ZWE,Mixed migration to South Africa,ETH.TO.ZAF
2013,Zimbabwe,69.60000000000002,ZWE,Mixed migration to Sweden,ETH.TO.SWE
2013,Zimbabwe,10842.0,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Burundi,26.399999999999977,BDI,Mixed migration to Denmark,ETH.TO.DNK
2014,Burundi,15.0,BDI,Mixed migration to Italy,ETH.TO.ITA
2014,Burundi,2287.199999999999,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2014,Burundi,922.5999999999999,BDI,Mixed migration to Sweden,ETH.TO.SWE
2014,Burundi,177.0,BDI,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Comoros,46.20000000000002,COM,Mixed migration to South Africa,ETH.TO.ZAF
2014,Comoros,4.0,COM,Mixed migration to Sweden,ETH.TO.SWE
2014,Comoros,3.0,COM,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Djibouti,1.0,DJI,Mixed migration to Denmark,ETH.TO.DNK
2014,Djibouti,1.0,DJI,Mixed migration to Italy,ETH.TO.ITA
2014,Djibouti,0.0,DJI,Mixed migration to South Africa,ETH.TO.ZAF
2014,Djibouti,73.19999999999999,DJI,Mixed migration to Sweden,ETH.TO.SWE
2014,Djibouti,3.0,DJI,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Eritrea,1611.2,ERI,Mixed migration to Denmark,ETH.TO.DNK
2014,Eritrea,13671.4,ERI,Mixed migration to Italy,ETH.TO.ITA
2014,Eritrea,0.0,ERI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Eritrea,384.4000000000001,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2014,Eritrea,23791.600000000002,ERI,Mixed migration to Sweden,ETH.TO.SWE
2014,Eritrea,13239.0,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Ethiopia,177.39999999999986,ETH,Mixed migration to Denmark,ETH.TO.DNK
2014,Ethiopia,2413.0,ETH,Mixed migration to Italy,ETH.TO.ITA
2014,Ethiopia,77673.59999999999,ETH,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Ethiopia,13819.8,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2014,Ethiopia,1895.199999999999,ETH,Mixed migration to Sweden,ETH.TO.SWE
2014,Ethiopia,1099.0,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Kenya,64.60000000000014,KEN,Mixed migration to Denmark,ETH.TO.DNK
2014,Kenya,112.20000000000027,KEN,Mixed migration to Italy,ETH.TO.ITA
2014,Kenya,2721.7999999999993,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2014,Kenya,404.5999999999999,KEN,Mixed migration to Sweden,ETH.TO.SWE
2014,Kenya,399.0,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Madagascar,16.0,MDG,Mixed migration to Italy,ETH.TO.ITA
2014,Madagascar,64.19999999999993,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2014,Madagascar,7.799999999999997,MDG,Mixed migration to Sweden,ETH.TO.SWE
2014,Madagascar,2.0,MDG,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Malawi,3.0,MWI,Mixed migration to Italy,ETH.TO.ITA
2014,Malawi,12302.199999999997,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2014,Malawi,2.0,MWI,Mixed migration to Sweden,ETH.TO.SWE
2014,Malawi,412.0,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Mauritius,2.0,MUS,Mixed migration to Denmark,ETH.TO.DNK
2014,Mauritius,5.399999999999636,MUS,Mixed migration to Italy,ETH.TO.ITA
2014,Mauritius,94.0,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Mozambique,2.0,MOZ,Mixed migration to Italy,ETH.TO.ITA
2014,Mozambique,16539.79999999999,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2014,Mozambique,6.0,MOZ,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Rwanda,41.19999999999999,RWA,Mixed migration to Denmark,ETH.TO.DNK
2014,Rwanda,14.0,RWA,Mixed migration to Italy,ETH.TO.ITA
2014,Rwanda,903.8000000000002,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2014,Rwanda,94.80000000000001,RWA,Mixed migration to Sweden,ETH.TO.SWE
2014,Rwanda,160.0,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Seychelles,93.60000000000002,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2014,Seychelles,2.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Somalia,1496.800000000001,SOM,Mixed migration to Denmark,ETH.TO.DNK
2014,Somalia,12644.4,SOM,Mixed migration to Italy,ETH.TO.ITA
2014,Somalia,19659.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Somalia,5988.399999999994,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2014,Somalia,30379.200000000004,SOM,Mixed migration to Sweden,ETH.TO.SWE
2014,Somalia,12181.199999999997,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2014,South Sudan,59.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2014,South Sudan,4.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2014,South Sudan,18.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Uganda,90.20000000000005,UGA,Mixed migration to Denmark,ETH.TO.DNK
2014,Uganda,51.0,UGA,Mixed migration to Italy,ETH.TO.ITA
2014,Uganda,1.0,UGA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Uganda,2444.4000000000005,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2014,Uganda,914.7999999999997,UGA,Mixed migration to Sweden,ETH.TO.SWE
2014,Uganda,1488.5999999999985,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Zambia,19.399999999999977,ZMB,Mixed migration to Denmark,ETH.TO.DNK
2014,Zambia,1.0,ZMB,Mixed migration to Italy,ETH.TO.ITA
2014,Zambia,8041.599999999991,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2014,Zambia,35.400000000000034,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2014,Zambia,92.0,ZMB,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Zimbabwe,27.19999999999999,ZWE,Mixed migration to Denmark,ETH.TO.DNK
2014,Zimbabwe,30.0,ZWE,Mixed migration to Italy,ETH.TO.ITA
2014,Zimbabwe,67588.0,ZWE,Mixed migration to South Africa,ETH.TO.ZAF
2014,Zimbabwe,69.59999999999997,ZWE,Mixed migration to Sweden,ETH.TO.SWE
2014,Zimbabwe,10097.0,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Burundi,17.399999999999977,BDI,Mixed migration to Denmark,ETH.TO.DNK
2015,Burundi,22.0,BDI,Mixed migration to Italy,ETH.TO.ITA
2015,Burundi,2763.2000000000007,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2015,Burundi,579.5999999999999,BDI,Mixed migration to Sweden,ETH.TO.SWE
2015,Burundi,96.0,BDI,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Comoros,1.0,COM,Mixed migration to Italy,ETH.TO.ITA
2015,Comoros,56.19999999999999,COM,Mixed migration to South Africa,ETH.TO.ZAF
2015,Comoros,5.0,COM,Mixed migration to Sweden,ETH.TO.SWE
2015,Comoros,3.0,COM,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Djibouti,1.0,DJI,Mixed migration to Denmark,ETH.TO.DNK
2015,Djibouti,1.0,DJI,Mixed migration to Italy,ETH.TO.ITA
2015,Djibouti,0.0,DJI,Mixed migration to South Africa,ETH.TO.ZAF
2015,Djibouti,94.19999999999999,DJI,Mixed migration to Sweden,ETH.TO.SWE
2015,Djibouti,5.0,DJI,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Eritrea,3413.2,ERI,Mixed migration to Denmark,ETH.TO.DNK
2015,Eritrea,12543.4,ERI,Mixed migration to Italy,ETH.TO.ITA
2015,Eritrea,4.0,ERI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,Eritrea,502.4000000000001,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2015,Eritrea,29394.6,ERI,Mixed migration to Sweden,ETH.TO.SWE
2015,Eritrea,15103.0,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Ethiopia,236.4000000000001,ETH,Mixed migration to Denmark,ETH.TO.DNK
2015,Ethiopia,1968.0,ETH,Mixed migration to Italy,ETH.TO.ITA
2015,Ethiopia,19729.800000000003,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2015,Ethiopia,3343.2000000000007,ETH,Mixed migration to Sweden,ETH.TO.SWE
2015,Ethiopia,1459.0,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Kenya,62.59999999999991,KEN,Mixed migration to Denmark,ETH.TO.DNK
2015,Kenya,131.19999999999982,KEN,Mixed migration to Italy,ETH.TO.ITA
2015,Kenya,2902.7999999999993,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2015,Kenya,433.5999999999999,KEN,Mixed migration to Sweden,ETH.TO.SWE
2015,Kenya,388.0,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Madagascar,18.0,MDG,Mixed migration to Italy,ETH.TO.ITA
2015,Madagascar,67.20000000000005,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2015,Malawi,4.0,MWI,Mixed migration to Italy,ETH.TO.ITA
2015,Malawi,14069.199999999997,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2015,Malawi,1.0,MWI,Mixed migration to Sweden,ETH.TO.SWE
2015,Malawi,405.0,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Mauritius,6.399999999999636,MUS,Mixed migration to Italy,ETH.TO.ITA
2015,Mauritius,1199.6000000000004,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2015,Mauritius,92.0,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Mozambique,2.0,MOZ,Mixed migration to Italy,ETH.TO.ITA
2015,Mozambique,17295.79999999999,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2015,Mozambique,6.0,MOZ,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Rwanda,40.19999999999999,RWA,Mixed migration to Denmark,ETH.TO.DNK
2015,Rwanda,16.0,RWA,Mixed migration to Italy,ETH.TO.ITA
2015,Rwanda,968.8000000000002,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2015,Rwanda,97.80000000000001,RWA,Mixed migration to Sweden,ETH.TO.SWE
2015,Rwanda,138.0,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Seychelles,93.60000000000002,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2015,Seychelles,3.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Somalia,1558.7999999999993,SOM,Mixed migration to Denmark,ETH.TO.DNK
2015,Somalia,13484.4,SOM,Mixed migration to Italy,ETH.TO.ITA
2015,Somalia,10162.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,Somalia,6835.4000000000015,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2015,Somalia,32512.199999999997,SOM,Mixed migration to Sweden,ETH.TO.SWE
2015,Somalia,10495.199999999997,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2015,South Sudan,60.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2015,South Sudan,6.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2015,South Sudan,24.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Uganda,110.20000000000005,UGA,Mixed migration to Denmark,ETH.TO.DNK
2015,Uganda,59.0,UGA,Mixed migration to Italy,ETH.TO.ITA
2015,Uganda,3199.3999999999996,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2015,Uganda,954.8000000000002,UGA,Mixed migration to Sweden,ETH.TO.SWE
2015,Uganda,1574.5999999999985,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Zambia,22.399999999999977,ZMB,Mixed migration to Denmark,ETH.TO.DNK
2015,Zambia,29.0,ZMB,Mixed migration to Italy,ETH.TO.ITA
2015,Zambia,8163.600000000006,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2015,Zambia,44.39999999999998,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2015,Zambia,96.0,ZMB,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Zimbabwe,26.19999999999999,ZWE,Mixed migration to Denmark,ETH.TO.DNK
2015,Zimbabwe,1.0,ZWE,Mixed migration to Italy,ETH.TO.ITA
2015,Zimbabwe,82743.0,ZWE,Mixed migration to South Africa,ETH.TO.ZAF
2015,Zimbabwe,64.60000000000002,ZWE,Mixed migration to Sweden,ETH.TO.SWE
2015,Zimbabwe,9520.0,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Burundi,38.0,BDI,Mixed migration to Denmark,ETH.TO.DNK
2016,Burundi,36.5,BDI,Mixed migration to Italy,ETH.TO.ITA
2016,Burundi,755.5,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2016,Burundi,358.0,BDI,Mixed migration to Sweden,ETH.TO.SWE
2016,Burundi,184.0,BDI,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Comoros,1.5,COM,Mixed migration to Denmark,ETH.TO.DNK
2016,Comoros,8.0,COM,Mixed migration to Italy,ETH.TO.ITA
2016,Comoros,27.5,COM,Mixed migration to South Africa,ETH.TO.ZAF
2016,Comoros,5.0,COM,Mixed migration to Sweden,ETH.TO.SWE
2016,Comoros,11.0,COM,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Djibouti,3.0,DJI,Mixed migration to Denmark,ETH.TO.DNK
2016,Djibouti,2.5,DJI,Mixed migration to Italy,ETH.TO.ITA
2016,Djibouti,0.0,DJI,Mixed migration to South Africa,ETH.TO.ZAF
2016,Djibouti,85.5,DJI,Mixed migration to Sweden,ETH.TO.SWE
2016,Djibouti,19.5,DJI,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Eritrea,3797.0,ERI,Mixed migration to Denmark,ETH.TO.DNK
2016,Eritrea,17851.5,ERI,Mixed migration to Italy,ETH.TO.ITA
2016,Eritrea,4.0,ERI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Eritrea,76.5,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2016,Eritrea,30737.5,ERI,Mixed migration to Sweden,ETH.TO.SWE
2016,Eritrea,15612.0,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Ethiopia,243.5,ETH,Mixed migration to Denmark,ETH.TO.DNK
2016,Ethiopia,2079.0,ETH,Mixed migration to Italy,ETH.TO.ITA
2016,Ethiopia,3923.5,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2016,Ethiopia,3294.5,ETH,Mixed migration to Sweden,ETH.TO.SWE
2016,Ethiopia,1927.5,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Kenya,92.0,KEN,Mixed migration to Denmark,ETH.TO.DNK
2016,Kenya,177.0,KEN,Mixed migration to Italy,ETH.TO.ITA
2016,Kenya,835.5,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2016,Kenya,319.0,KEN,Mixed migration to Sweden,ETH.TO.SWE
2016,Kenya,3863.5,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Madagascar,40.5,MDG,Mixed migration to Italy,ETH.TO.ITA
2016,Madagascar,21.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2016,Madagascar,23.0,MDG,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Malawi,6.5,MWI,Mixed migration to Italy,ETH.TO.ITA
2016,Malawi,6184.0,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2016,Malawi,1.5,MWI,Mixed migration to Sweden,ETH.TO.SWE
2016,Malawi,768.5,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Mauritius,98.5,MUS,Mixed migration to Italy,ETH.TO.ITA
2016,Mauritius,972.5,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Mozambique,10.5,MOZ,Mixed migration to Italy,ETH.TO.ITA
2016,Mozambique,6975.5,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2016,Mozambique,132.0,MOZ,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Rwanda,44.5,RWA,Mixed migration to Denmark,ETH.TO.DNK
2016,Rwanda,24.5,RWA,Mixed migration to Italy,ETH.TO.ITA
2016,Rwanda,281.5,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2016,Rwanda,93.0,RWA,Mixed migration to Sweden,ETH.TO.SWE
2016,Rwanda,235.0,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Seychelles,29.5,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2016,Seychelles,83.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Somalia,1959.0,SOM,Mixed migration to Denmark,ETH.TO.DNK
2016,Somalia,15938.5,SOM,Mixed migration to Italy,ETH.TO.ITA
2016,Somalia,20128.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Somalia,3530.5,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2016,Somalia,27965.5,SOM,Mixed migration to Sweden,ETH.TO.SWE
2016,Somalia,9280.5,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2016,South Sudan,66.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2016,South Sudan,5.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2016,South Sudan,33.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Uganda,182.5,UGA,Mixed migration to Denmark,ETH.TO.DNK
2016,Uganda,86.5,UGA,Mixed migration to Italy,ETH.TO.ITA
2016,Uganda,1060.0,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2016,Uganda,875.5,UGA,Mixed migration to Sweden,ETH.TO.SWE
2016,Uganda,2829.5,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Zambia,34.0,ZMB,Mixed migration to Denmark,ETH.TO.DNK
2016,Zambia,9.5,ZMB,Mixed migration to Italy,ETH.TO.ITA
2016,Zambia,2689.0,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2016,Zambia,23.0,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2016,Zambia,790.0,ZMB,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Zimbabwe,30.5,ZWE,Mixed migration to Denmark,ETH.TO.DNK
2016,Zimbabwe,38.5,ZWE,Mixed migration to Italy,ETH.TO.ITA
2016,Zimbabwe,63828.5,ZWE,Mixed migration to South Africa,ETH.TO.ZAF
2016,Zimbabwe,52.5,ZWE,Mixed migration to Sweden,ETH.TO.SWE
2016,Zimbabwe,12021.5,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Burundi,39.0,BDI,Mixed migration to Denmark,ETH.TO.DNK
2017,Burundi,37.5,BDI,Mixed migration to Italy,ETH.TO.ITA
2017,Burundi,6159.5,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2017,Burundi,341.0,BDI,Mixed migration to Sweden,ETH.TO.SWE
2017,Burundi,167.0,BDI,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Comoros,38.0,COM,Mixed migration to Italy,ETH.TO.ITA
2017,Comoros,4.0,COM,Mixed migration to Sweden,ETH.TO.SWE
2017,Comoros,11.0,COM,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Djibouti,72.5,DJI,Mixed migration to Sweden,ETH.TO.SWE
2017,Eritrea,4210.0,ERI,Mixed migration to Denmark,ETH.TO.DNK
2017,Eritrea,26629.5,ERI,Mixed migration to Italy,ETH.TO.ITA
2017,Eritrea,4.0,ERI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Eritrea,729.5,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2017,Eritrea,31575.5,ERI,Mixed migration to Sweden,ETH.TO.SWE
2017,Eritrea,14920.0,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Ethiopia,251.5,ETH,Mixed migration to Denmark,ETH.TO.DNK
2017,Ethiopia,1836.0,ETH,Mixed migration to Italy,ETH.TO.ITA
2017,Ethiopia,49626.5,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2017,Ethiopia,3352.5,ETH,Mixed migration to Sweden,ETH.TO.SWE
2017,Ethiopia,2213.5,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Kenya,102.0,KEN,Mixed migration to Denmark,ETH.TO.DNK
2017,Kenya,211.0,KEN,Mixed migration to Italy,ETH.TO.ITA
2017,Kenya,1836.5,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2017,Kenya,315.0,KEN,Mixed migration to Sweden,ETH.TO.SWE
2017,Kenya,3836.5,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Madagascar,45.5,MDG,Mixed migration to Italy,ETH.TO.ITA
2017,Malawi,5549.0,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2017,Malawi,777.5,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Mauritius,99.5,MUS,Mixed migration to Italy,ETH.TO.ITA
2017,Mauritius,975.5,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Mozambique,6506.5,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2017,Mozambique,138.0,MOZ,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Rwanda,40.5,RWA,Mixed migration to Denmark,ETH.TO.DNK
2017,Rwanda,28.5,RWA,Mixed migration to Italy,ETH.TO.ITA
2017,Rwanda,1114.5,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2017,Rwanda,99.0,RWA,Mixed migration to Sweden,ETH.TO.SWE
2017,Rwanda,234.0,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Somalia,1988.0,SOM,Mixed migration to Denmark,ETH.TO.DNK
2017,Somalia,17000.5,SOM,Mixed migration to Italy,ETH.TO.ITA
2017,Somalia,12938.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Somalia,4854.5,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2017,Somalia,25826.5,SOM,Mixed migration to Sweden,ETH.TO.SWE
2017,Somalia,7938.5,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2017,South Sudan,102.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2017,South Sudan,10.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2017,South Sudan,59.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Uganda,183.5,UGA,Mixed migration to Denmark,ETH.TO.DNK
